text,meta,sentence_id,sentiment
At this time your lines have been placed on a listen-only mode until the question and answer session of the conference.,"{'company_name': 'Deere & Co', 'economic_sector': 'Industrials', 'date': '19-Nov-2002', 'event_name': 'Q4 2002 Deere & Company Earnings Conference Call', 'tokenized': ['At', 'this', 'time', 'your', 'lines', 'have', 'been', 'placed', 'on', 'a', 'listen', '-', 'only', 'mode', 'until', 'the', 'question', 'and', 'answer', 'session', 'of', 'the', 'conference', '.'], 'sentence_id': 'C90D0664-E177-41F9-9867-F7B8AC70949C_000_000_000_001'}",C90D0664-E177-41F9-9867-F7B8AC70949C_000_000_000_001,0
"Mike Weinstein, JPMorgan.","{'company_name': 'Boston Scientific Corp', 'economic_sector': 'Healthcare', 'date': '22-Oct-2014', 'event_name': 'Q3 2014 Boston Scientific Corp Earnings Call', 'tokenized': ['Mike', 'Weinstein', ',', 'JPMorgan', '.'], 'sentence_id': '533E108D-2760-44AB-9AA7-64C302ED3F32_001_018_000_000'}",533E108D-2760-44AB-9AA7-64C302ED3F32_001_018_000_000,0
"Now, I will review the financial results of WQN for the first quarter ended March 31, 2005.","{'company_name': 'VOIP Inc', 'economic_sector': 'Technology', 'date': '18-May-2005', 'event_name': 'Q1 2005 WQN Inc. Earnings Conference Call', 'tokenized': ['Now', ',', 'I', 'will', 'review', 'the', 'financial', 'results', 'of', 'WQN', 'for', 'the', 'first', 'quarter', 'ended', 'March', '31', ',', '2005', '.'], 'sentence_id': '2632680A-A964-49AB-AFE0-5FD6F48028CE_000_001_006_000'}",2632680A-A964-49AB-AFE0-5FD6F48028CE_000_001_006_000,0
Largely.,"{'company_name': 'Apartment Investment and Management Co', 'economic_sector': 'Real Estate', 'date': '06-Aug-2002', 'event_name': 'Q2 2002 Apartment Investment & Management Earnings Conference Call', 'tokenized': ['Largely', '.'], 'sentence_id': '0DBCFA16-D6E4-4D49-A1F4-1E76D4E9DFA7_001_012_000_001'}",0DBCFA16-D6E4-4D49-A1F4-1E76D4E9DFA7_001_012_000_001,0
So we will have to prioritize and see what will be the low-hanging fruit versus the more long-term and more costly indications.,"{'company_name': 'Shire-Nps Pharmaceuticals Inc', 'economic_sector': None, 'date': '03-May-2011', 'event_name': 'Q1 2011 NPS Pharmaceuticals Inc Earnings Conference Call', 'tokenized': ['So', 'we', 'will', 'have', 'to', 'prioritize', 'and', 'see', 'what', 'will', 'be', 'the', 'low', '-', 'hanging', 'fruit', 'versus', 'the', 'more', 'long', '-', 'term', 'and', 'more', 'costly', 'indications', '.'], 'sentence_id': 'C66F0FB4-6CE7-4DA4-A213-4286B40518FA_001_046_000_001'}",C66F0FB4-6CE7-4DA4-A213-4286B40518FA_001_046_000_001,1
(Operator Instructions) Your first question comes from the line of Julien Dumoulin-Smith from Bank of America.,"{'company_name': 'NRG Energy Inc', 'economic_sector': 'Utilities', 'date': '04-Nov-2021', 'event_name': 'Q3 2021 NRG Energy Inc Earnings Call', 'tokenized': ['(', 'Operator', 'Instructions', ')', 'Your', 'first', 'question', 'comes', 'from', 'the', 'line', 'of', 'Julien', 'Dumoulin', '-', 'Smith', 'from', 'Bank', 'of', 'America', '.'], 'sentence_id': '4B4BA3E4-335D-4352-98B2-46FAC772FE2C_001_000_000_000'}",4B4BA3E4-335D-4352-98B2-46FAC772FE2C_001_000_000_000,0
"I would say, currently, we have extra capacity to do acquisitions today.","{'company_name': 'Enghouse Systems Ltd', 'economic_sector': 'Technology', 'date': '09-Sep-2022', 'event_name': 'Q3 2022 Enghouse Systems Ltd Earnings Call', 'tokenized': ['I', 'would', 'say', ',', 'currently', ',', 'we', 'have', 'extra', 'capacity', 'to', 'do', 'acquisitions', 'today', '.'], 'sentence_id': '7AB13019-0B64-4EA6-8A7E-B18519205989_001_038_002_003'}",7AB13019-0B64-4EA6-8A7E-B18519205989_001_038_002_003,1
OK.,"{'company_name': 'Celestica Inc', 'economic_sector': 'Technology', 'date': '15-Apr-2003', 'event_name': 'Q1 2003 Celestica Earnings Conference Call', 'tokenized': ['OK', '.'], 'sentence_id': 'A8A219FF-735A-4B7D-9C87-91B0719172D4_001_022_000_000'}",A8A219FF-735A-4B7D-9C87-91B0719172D4_001_022_000_000,0
"As I said, we had on a net basis after tax EUR374m. That corresponds to the EUR534m of extraordinary credit impairments.","{'company_name': 'CaixaBank SA', 'economic_sector': 'Financials', 'date': '27-Jan-2012', 'event_name': 'Q4 2011 CaixaBank SA Earnings Conference Call', 'tokenized': ['As', 'I', 'said', ',', 'we', 'had', 'on', 'a', 'net', 'basis', 'after', 'tax', 'EUR374', 'm.', 'That', 'corresponds', 'to', 'the', 'EUR534', 'm', 'of', 'extraordinary', 'credit', 'impairments', '.'], 'sentence_id': 'E19EC64B-9AAC-4D44-A676-8A12CD85A4AD_000_002_022_000'}",E19EC64B-9AAC-4D44-A676-8A12CD85A4AD_000_002_022_000,-1
"And last question, what is the percentage of the wood residue you burned that you control internally with your local suppliers?","{'company_name': 'BORALEX INC', 'economic_sector': 'Utilities', 'date': '08-Aug-2007', 'event_name': 'Q2 2007 BORALEX INC Earnings Conference Call', 'tokenized': ['And', 'last', 'question', ',', 'what', 'is', 'the', 'percentage', 'of', 'the', 'wood', 'residue', 'you', 'burned', 'that', 'you', 'control', 'internally', 'with', 'your', 'local', 'suppliers', '?'], 'sentence_id': '5CBA0D60-086A-4880-B984-24EF21B60B31_001_018_000_001'}",5CBA0D60-086A-4880-B984-24EF21B60B31_001_018_000_001,-1
"One of the interesting facts that I have -- and then, we are going to turn this -- just a couple of points, and we will turn this over to questions -- is if we have the $6.5 million of synergies baked in at the beginning of the quarter, our quarter two pro forma EBITDA would have been approximately $5.8 million.","{'company_name': 'ER International Holding Corp', 'economic_sector': None, 'date': '09-Aug-2006', 'event_name': 'Q2 2006 DG Systems Earnings Conference Call', 'tokenized': ['One', 'of', 'the', 'interesting', 'facts', 'that', 'I', 'have', '--', 'and', 'then', ',', 'we', 'are', 'going', 'to', 'turn', 'this', '--', 'just', 'a', 'couple', 'of', 'points', ',', 'and', 'we', 'will', 'turn', 'this', 'over', 'to', 'questions', '--', 'is', 'if', 'we', 'have', 'the', '$', '6.5', 'million', 'of', 'synergies', 'baked', 'in', 'at', 'the', 'beginning', 'of', 'the', 'quarter', ',', 'our', 'quarter', 'two', 'pro', 'forma', 'EBITDA', 'would', 'have', 'been', 'approximately', '$', '5.8', 'million', '.'], 'sentence_id': '4D8738A1-D853-40D2-AA03-18CAA7538384_000_005_006_000'}",4D8738A1-D853-40D2-AA03-18CAA7538384_000_005_006_000,1
I assume this is significantly larger positive and negative fees (ph) on those 2 lines.,"{'company_name': 'Topdanmark A/S', 'economic_sector': 'Financials', 'date': '23-Nov-2004', 'event_name': 'Q3 2004 Topdanmark A/S Earnings Conference Call', 'tokenized': ['I', 'assume', 'this', 'is', 'significantly', 'larger', 'positive', 'and', 'negative', 'fees', '(', 'ph', ')', 'on', 'those', '2', 'lines', '.'], 'sentence_id': 'A2EE221F-1B88-41CB-AA13-7DE120394BB1_001_046_000_004'}",A2EE221F-1B88-41CB-AA13-7DE120394BB1_001_046_000_004,1
Demand is seasonably better and current prices are actually above the quarterly average somewhere in the 290-dollar range.,"{'company_name': 'International Paper Co', 'economic_sector': 'Basic Materials', 'date': '23-Apr-2003', 'event_name': 'Q1 2003 Temple-Inland Inc. Earnings Conference Call', 'tokenized': ['Demand', 'is', 'seasonably', 'better', 'and', 'current', 'prices', 'are', 'actually', 'above', 'the', 'quarterly', 'average', 'somewhere', 'in', 'the', '290', '-', 'dollar', 'range', '.'], 'sentence_id': '3E0CFBA1-578B-49D1-8AE7-A75E64E75144_000_001_032_000'}",3E0CFBA1-578B-49D1-8AE7-A75E64E75144_000_001_032_000,1
"We achieved a cumulative total of over 400,000 units last month.","{'company_name': 'Qualcomm Inc', 'economic_sector': 'Technology', 'date': '06-Nov-2001', 'event_name': 'QUALCOMM Fourth Quarter and Fiscal 2001 Earnings Conference Call', 'tokenized': ['We', 'achieved', 'a', 'cumulative', 'total', 'of', 'over', '400,000', 'units', 'last', 'month', '.'], 'sentence_id': '74C2F329-4142-46B1-93C9-10262939FC37_000_006_000_023'}",74C2F329-4142-46B1-93C9-10262939FC37_000_006_000_023,1
"Please go ahead caller, your line is open.","{'company_name': 'PGS ASA', 'economic_sector': 'Energy', 'date': '23-Oct-2014', 'event_name': 'Q3 2014 Petroleum Geo Services ASA Afternon Earnings Call', 'tokenized': ['Please', 'go', 'ahead', 'caller', ',', 'your', 'line', 'is', 'open', '.'], 'sentence_id': '3F0ECCE2-1BFF-471D-849E-DA4AF48A24FA_001_060_000_002'}",3F0ECCE2-1BFF-471D-849E-DA4AF48A24FA_001_060_000_002,0
And it can be increased.,"{'company_name': 'Navigator Company SA', 'economic_sector': 'Basic Materials', 'date': '03-Nov-2021', 'event_name': 'Q3 2021 Navigator Company SA Earnings Call', 'tokenized': ['And', 'it', 'can', 'be', 'increased', '.'], 'sentence_id': '23A52D89-D596-46F9-BDB5-3B86E953BCAD_001_016_000_003'}",23A52D89-D596-46F9-BDB5-3B86E953BCAD_001_016_000_003,1
"Based on recent headcount reductions and business decisions made by the Company, including our decision to divest the payroll business, we expect that we will be able to grow our cash balances beginning in the second quarter and do not anticipate the need to raise additional equity capital funds to meet our working capital requirements.","{'company_name': 'Kenexa Compensation LLC', 'economic_sector': None, 'date': '25-May-2010', 'event_name': 'Q4 2010 SALARY.COM INC Earnings Conference Call', 'tokenized': ['Based', 'on', 'recent', 'headcount', 'reductions', 'and', 'business', 'decisions', 'made', 'by', 'the', 'Company', ',', 'including', 'our', 'decision', 'to', 'divest', 'the', 'payroll', 'business', ',', 'we', 'expect', 'that', 'we', 'will', 'be', 'able', 'to', 'grow', 'our', 'cash', 'balances', 'beginning', 'in', 'the', 'second', 'quarter', 'and', 'do', 'not', 'anticipate', 'the', 'need', 'to', 'raise', 'additional', 'equity', 'capital', 'funds', 'to', 'meet', 'our', 'working', 'capital', 'requirements', '.'], 'sentence_id': 'A632AA66-C82B-408B-8A04-D6F5B75248BB_000_003_042_000'}",A632AA66-C82B-408B-8A04-D6F5B75248BB_000_003_042_000,1
"Next, we have Stephen Ridgewell from Craigs Investment Partners.","{'company_name': 'Arvida Group Ltd', 'economic_sector': 'Healthcare', 'date': '27-Nov-2023', 'event_name': 'Half Year 2024 Arvida Group Ltd Earnings Call', 'tokenized': ['Next', ',', 'we', 'have', 'Stephen', 'Ridgewell', 'from', 'Craigs', 'Investment', 'Partners', '.'], 'sentence_id': 'F05D8EF8-EF37-496E-966A-EC2078DEF093_001_031_000_000'}",F05D8EF8-EF37-496E-966A-EC2078DEF093_001_031_000_000,0
It really is volatile.,"{'company_name': 'KeyCorp', 'economic_sector': 'Financials', 'date': '22-Oct-2010', 'event_name': 'Q3 2010 KeyCorp Earnings Conference Call', 'tokenized': ['It', 'really', 'is', 'volatile', '.'], 'sentence_id': '068141D0-7292-463E-909F-33EF2DCD673A_001_049_000_000'}",068141D0-7292-463E-909F-33EF2DCD673A_001_049_000_000,-1
"And Kash, I think you asked whether we're trying to manage Q4 as to have a good Q1.","{'company_name': 'Oracle Corp', 'economic_sector': 'Technology', 'date': '20-Mar-2007', 'event_name': 'Q3 2007 Oracle Earnings Conference Call', 'tokenized': ['And', 'Kash', ',', 'I', 'think', 'you', 'asked', 'whether', 'we', ""'re"", 'trying', 'to', 'manage', 'Q4', 'as', 'to', 'have', 'a', 'good', 'Q1', '.'], 'sentence_id': 'A09FBB50-21FD-491D-A86F-14E894616524_001_041_000_000'}",A09FBB50-21FD-491D-A86F-14E894616524_001_041_000_000,-1
"And just lastly on the competitive front, is there any changes or increases in win rates?","{'company_name': 'Oracle Taleo LLC', 'economic_sector': None, 'date': '28-Oct-2010', 'event_name': 'Q3 2010 Taleo Corporation Earnings Conference Call', 'tokenized': ['And', 'just', 'lastly', 'on', 'the', 'competitive', 'front', ',', 'is', 'there', 'any', 'changes', 'or', 'increases', 'in', 'win', 'rates', '?'], 'sentence_id': '27BEBAD9-4AEB-405F-AA82-532D29FF475F_001_050_000_000'}",27BEBAD9-4AEB-405F-AA82-532D29FF475F_001_050_000_000,-1
"As we look into October, we're actually starting to see some acceleration in our aftermarket parts performance, which we are encouraged by.","{'company_name': 'LKQ Corp', 'economic_sector': 'Consumer Cyclicals', 'date': '30-Oct-2008', 'event_name': 'Q3 2008 LKQ Corporation Earnings Conference Call', 'tokenized': ['As', 'we', 'look', 'into', 'October', ',', 'we', ""'re"", 'actually', 'starting', 'to', 'see', 'some', 'acceleration', 'in', 'our', 'aftermarket', 'parts', 'performance', ',', 'which', 'we', 'are', 'encouraged', 'by', '.'], 'sentence_id': 'D360C125-909C-4B05-A9A5-4A66DB3D6644_001_010_006_001'}",D360C125-909C-4B05-A9A5-4A66DB3D6644_001_010_006_001,1
"Most of this I'm just going to hand over to Mike who really takes -- spends a lot of time analyzing this market very carefully and I think -- though I will say in general our expectations -- and I think if you read the major analyst companies, their expectation is Chinese capacity over time will remain flat, or possibly shrink.","{'company_name': 'Mosaic Co', 'economic_sector': 'Basic Materials', 'date': '04-May-2016', 'event_name': 'Q1 2016 Mosaic Co Earnings Call ', 'tokenized': ['Most', 'of', 'this', 'I', ""'m"", 'just', 'going', 'to', 'hand', 'over', 'to', 'Mike', 'who', 'really', 'takes', '--', 'spends', 'a', 'lot', 'of', 'time', 'analyzing', 'this', 'market', 'very', 'carefully', 'and', 'I', 'think', '--', 'though', 'I', 'will', 'say', 'in', 'general', 'our', 'expectations', '--', 'and', 'I', 'think', 'if', 'you', 'read', 'the', 'major', 'analyst', 'companies', ',', 'their', 'expectation', 'is', 'Chinese', 'capacity', 'over', 'time', 'will', 'remain', 'flat', ',', 'or', 'possibly', 'shrink', '.'], 'sentence_id': 'C45BE7F4-06A9-44F9-B76F-D12E5E12DA71_001_032_000_001'}",C45BE7F4-06A9-44F9-B76F-D12E5E12DA71_001_032_000_001,-1
"Okay, sir.","{'company_name': 'Prestige Estates Projects Ltd', 'economic_sector': 'Real Estate', 'date': '30-May-2022', 'event_name': 'Q4 2022 Prestige Estates Projects Ltd Earnings Call', 'tokenized': ['Okay', ',', 'sir', '.'], 'sentence_id': '7B2CE7CE-D60A-432C-8B47-5952E315CC5E_001_005_000_000'}",7B2CE7CE-D60A-432C-8B47-5952E315CC5E_001_005_000_000,0
I can just say that at this point that we are on-track to deliver a number in the range that we have previously announced.,"{'company_name': 'Steak N Shake Co', 'economic_sector': None, 'date': '10-Nov-2004', 'event_name': ""Q4 2004 Steak n' Shake Earnings Conference Call"", 'tokenized': ['I', 'can', 'just', 'say', 'that', 'at', 'this', 'point', 'that', 'we', 'are', 'on', '-', 'track', 'to', 'deliver', 'a', 'number', 'in', 'the', 'range', 'that', 'we', 'have', 'previously', 'announced', '.'], 'sentence_id': '7169CF86-5CAF-474D-9B8C-5B5BAA2CD9B0_001_040_000_000'}",7169CF86-5CAF-474D-9B8C-5B5BAA2CD9B0_001_040_000_000,1
Good morning ladies and gentlemen.,"{'company_name': 'EDF Energy Nuclear Generation Group Ltd', 'economic_sector': 'Utilities', 'date': '30-May-2007', 'event_name': 'Preliminary 2007 British Energy Group plc Earnings Morning Conference Call', 'tokenized': ['Good', 'morning', 'ladies', 'and', 'gentlemen', '.'], 'sentence_id': 'A03FE308-EEE8-4D9E-9D90-C00303664FEA_000_002_000_001'}",A03FE308-EEE8-4D9E-9D90-C00303664FEA_000_002_000_001,0
"Moving to page 21, talking about gross sales.","{'company_name': 'IGM Financial Inc', 'economic_sector': 'Financials', 'date': '02-Nov-2006', 'event_name': 'Q3 2006 Investors Group Earnings Conference Call', 'tokenized': ['Moving', 'to', 'page', '21', ',', 'talking', 'about', 'gross', 'sales', '.'], 'sentence_id': '5C889779-89C8-42FE-A2EB-D2444E2114A1_000_001_036_000'}",5C889779-89C8-42FE-A2EB-D2444E2114A1_000_001_036_000,0
Please disconnect your lines at this time.,"{'company_name': 'BCE Inc', 'economic_sector': 'Technology', 'date': '03-Aug-2023', 'event_name': 'Q2 2023 BCE Inc Earnings Call', 'tokenized': ['Please', 'disconnect', 'your', 'lines', 'at', 'this', 'time', '.'], 'sentence_id': 'D2F9A5BE-543A-47EB-BA4F-3B415BCFDF2F_001_046_000_001'}",D2F9A5BE-543A-47EB-BA4F-3B415BCFDF2F_001_046_000_001,0
And that is the internal target we are working with.,"{'company_name': 'Skandinaviska Enskilda Banken AB', 'economic_sector': 'Financials', 'date': '26-Apr-2006', 'event_name': 'Q1 2006 Skandinaviska Enskilda Banken AB (SEB) Earnings Conference Call', 'tokenized': ['And', 'that', 'is', 'the', 'internal', 'target', 'we', 'are', 'working', 'with', '.'], 'sentence_id': '7AB6F795-7FBB-487D-BF73-4359108EBB87_001_034_000_002'}",7AB6F795-7FBB-487D-BF73-4359108EBB87_001_034_000_002,0
"But having said all of that, the opportunity in the market is always there for us and finding them is going to be challenging.","{'company_name': 'Great Portland Estates PLC', 'economic_sector': 'Real Estate', 'date': '19-Nov-2021', 'event_name': 'Half Year 2022 Great Portland Estates PLC Earnings Call', 'tokenized': ['But', 'having', 'said', 'all', 'of', 'that', ',', 'the', 'opportunity', 'in', 'the', 'market', 'is', 'always', 'there', 'for', 'us', 'and', 'finding', 'them', 'is', 'going', 'to', 'be', 'challenging', '.'], 'sentence_id': 'DFD6F9AD-2713-4D63-BB14-00004AA71B3E_001_031_000_006'}",DFD6F9AD-2713-4D63-BB14-00004AA71B3E_001_031_000_006,-1
Continue to develop the users' habits of using credit cards and continue to see more improved customer viscosity.,"{'company_name': 'Huishang Bank Corp Ltd', 'economic_sector': 'Financials', 'date': '29-Mar-2019', 'event_name': 'Full Year 2018 Huishang Bank Corp Ltd Earnings Presentation (Chinese, English)', 'tokenized': ['Continue', 'to', 'develop', 'the', 'users', ""'"", 'habits', 'of', 'using', 'credit', 'cards', 'and', 'continue', 'to', 'see', 'more', 'improved', 'customer', 'viscosity', '.'], 'sentence_id': '806B4249-406F-4C9F-BD24-DF361A109DEC_000_003_018_003'}",806B4249-406F-4C9F-BD24-DF361A109DEC_000_003_018_003,1
One that I hear about from Exactech when I am talking to surgeons who do shoulder surgery is they did not have a good solution before to the deficient glenoid.,"{'company_name': 'Exactech Inc', 'economic_sector': None, 'date': '24-Jul-2013', 'event_name': 'Q2 2013 Exactech Earnings Conference Call', 'tokenized': ['One', 'that', 'I', 'hear', 'about', 'from', 'Exactech', 'when', 'I', 'am', 'talking', 'to', 'surgeons', 'who', 'do', 'shoulder', 'surgery', 'is', 'they', 'did', 'not', 'have', 'a', 'good', 'solution', 'before', 'to', 'the', 'deficient', 'glenoid', '.'], 'sentence_id': 'DD409C0F-0B4D-45E2-B5B4-76DCAF28C11D_001_002_006_001'}",DD409C0F-0B4D-45E2-B5B4-76DCAF28C11D_001_002_006_001,-1
I think at half year there were around about GBP120 million on the balance sheet; Ofwat isn't likely to help you out on that at the next review.,"{'company_name': 'Severn Trent PLC', 'economic_sector': 'Utilities', 'date': '27-Nov-2007', 'event_name': 'Interim 2007 Severn Trent Plc Earnings Presentation', 'tokenized': ['I', 'think', 'at', 'half', 'year', 'there', 'were', 'around', 'about', 'GBP120', 'million', 'on', 'the', 'balance', 'sheet', ';', 'Ofwat', 'is', ""n't"", 'likely', 'to', 'help', 'you', 'out', 'on', 'that', 'at', 'the', 'next', 'review', '.'], 'sentence_id': '495967CA-1B23-4A7D-B298-D1AB7FF2AC6A_001_001_000_002'}",495967CA-1B23-4A7D-B298-D1AB7FF2AC6A_001_001_000_002,-1
